,Name,Epoch,a,e,i,omega,Omega,M,H,G
11430,Karelbosscha,58600,3.1503447,0.1216877,5.86674,167.86517,35.71093,212.7510737,14.4,0.15
11431,Kerkhoven,58600,3.1366727,0.13998213,0.70706,284.27253,2.14473,145.6463216,14.4,0.15
11432,Gemmafrisius,58600,2.420544,0.15859720000000002,3.21153,141.92108000000005,59.64092,189.0624378,14.5,0.15
11433,Lohnert,58600,2.7405255,0.28227769,8.72964,341.74265,348.6728700000001,129.7182774,13.3,0.15
11436,Cardalda,58600,1.8629344,0.09817516,22.88606,76.53586,355.6081,192.3247105,14.3,0.15
11437,Zeldovich,58600,2.1923885,0.19308007,2.83723,105.12383,202.85743,45.5821854,13.6,0.15
11439,Massironi,58600,3.4043504,0.07339697,9.56024,254.46804,190.55429,275.4371891,12.5,0.15
11440,Anadiego,58600,2.5618424,0.25822480000000003,12.27438,205.97217,217.91135,236.7662968,12.9,0.15
11441,Seijin-Sanso,58600,2.2188478,0.0364028,5.3697,335.10743,53.23937,307.5641316,14.2,0.15
11443,Peshekhonov,58600,2.2995169,0.22162151,3.68437,155.27427,187.97327,235.8688265,14.8,0.15
11444,Fedotov,58600,2.6394105,0.1742774,12.87433,55.28196,3.2211,131.2454457,13.5,0.15
11445,Betankur,58600,3.0639292,0.19577276,0.88208,162.17959,214.17264,217.1678617,13.1,0.15
11447,Miahajdukova,58600,2.2320911,0.19446069,3.5203900000000004,210.79893,150.1011,291.1401556,15.2,0.15
11448,Stephwerner,58600,2.9084334,0.03425172,1.1265,303.61754,302.94196,73.7946507,13.1,0.15
11449,Shearer,58600,2.2417005,0.10278305,7.7137699999999985,32.53047,148.26341000000005,76.974199,14.4,0.15
11450,Aarongolden,58600,2.8942032,0.0711897,1.5529700000000002,259.79277,346.68675,92.2863394,13.8,0.15
11452,Canada-Assandri,58600,2.5658556,0.10889348,8.63782,89.55425,294.62416,255.1022963,14.1,0.15
11453,Mariomelita,58600,2.5977485,0.09974649,14.5827,103.86956,328.41749,134.559762,13.3,0.15
11454,Richardstarr,58600,3.0630302,0.04285755,9.90674,199.64118,251.82916,125.0940186,13.1,0.15
11455,Cotto-Figueroa,58600,3.0659123,0.08309483,2.89222,30.74867,288.2553,254.4716772,13.8,0.15
11456,Hitomikobayashi,58600,2.2866491,0.12782962,5.0988,328.2114,267.24874,322.4919456,15.9,0.15
11457,Rosemarypike,58600,3.0307528,0.12340302,8.90277,53.73264,330.96183,239.11003140000003,13.3,0.15
11458,Andraspal,58600,2.2823887,0.21859639,4.1947800000000015,295.6909,291.8772600000001,347.0913872,15.0,0.15
11459,Juliafang,58600,2.243729,0.11240997,5.09611,127.63235,303.1214,222.390809,15.7,0.15
11460,Wladimirneumann,58600,2.2808208,0.09916277,5.8557,202.2716,337.57314,18.4682744,14.2,0.15
11461,Hsingwenlin,58600,2.5714935,0.09952261,1.49314,242.68325,155.36522,221.7446208,14.9,0.15
11462,Petrpokorny,58600,2.2524765,0.11334138,1.78432,198.13117,254.49642000000003,173.44765,15.1,0.15
11463,Moser,58600,2.9826433,0.26424795,1.34837,289.05118,157.39401999999995,211.1640176,14.5,0.15
11464,Fulvio,58600,3.1016188,0.02746449,20.5447,204.46677,174.00954,149.7767332,13.1,0.15
11465,Katharinaotto,58600,2.279062,0.31495024,5.87126,30.39773,293.98594,263.7166511,15.1,0.15
11466,Simonporter,58600,2.5650167,0.1198837,3.39275,77.34505,320.51035,232.2587658,15.0,0.15
11467,Shantanunaidu,58600,3.0762546,0.16660853,0.78909,153.70689,206.39624,199.1252026,14.2,0.15
11468,Rozitis,58600,2.2956059,0.23178744,0.96295,86.62862,188.18506,276.18987589999995,15.6,0.15
11469,Davidminton,58600,2.5591613,0.20765969,6.0022400000000005,214.59309,161.72898999999995,268.0135656,13.9,0.15
11470,Toshihirabayashi,58600,2.5766521,0.13989662,6.2830900000000005,235.65182,227.29534,145.2426791,14.5,0.15
11472,Barbaresco,58600,2.6284383,0.24566363,9.89736,353.30805,348.22942,215.8761872,13.5,0.15
11474,Velinsky,58600,2.2696912,0.10502301,9.02197,66.64219,49.26643,183.6824299,14.1,0.15
11475,Stefanosimoni,58600,2.3431245,0.19696068,2.44739,83.8168,166.54449,249.0753406,14.7,0.15
11479,Velikij,Ustyug,58600,2.2096753,0.17075919,3.5144300000000004,139.17938,217.79658,336.6450276,14.4
11480,Znannya,58600,2.5755523,0.0367661,6.655310000000001,155.78205,234.43886,242.770194,13.1,0.15
11483,Daudet,58600,2.6773756,0.06685944,2.9526,92.25106,350.47414,79.902742,13.9,0.15
11484,Zinzendorf,58600,3.1607472,0.16219399,1.67501,295.37592,20.92026,182.4581307,14.0,0.15
11491,Shimose,58600,2.4138225,0.20483347,2.25828,194.99429,183.25412,68.1838184,14.2,0.15
11493,Hibiki,58600,2.4417536,0.1743786,7.09362,60.02226,27.6785,316.1085686,14.0,0.15
11494,Fukunaga,58600,2.4179179,0.23013346,1.0420200000000002,162.30693,235.83578,51.8805499,14.8,0.15
11495,Grass,58600,2.6139207,0.13672973,12.71896,124.47631,134.32713,309.86093,14.0,0.15
11497,Julgeerts,58600,2.758514,0.14989018,2.35109,97.07355,175.8043,147.2394688,14.0,0.15
11498,Duras,58600,2.2219594,0.18136885,3.09671,155.54475,176.74925,343.4364335,14.8,0.15
11499,Tomaiyowit,58600,1.0796455,0.35572272,10.31051,289.44391,234.43603,6.873612599999999,18.3,0.15
11503,Kazo,58600,2.2939459,0.16018829,7.236510000000001,99.29329,328.65215,196.9548807,14.1,0.15
11505,Toulouse-Lautrec,58600,2.4371273,0.09753555,6.69752,352.54729,287.85742,137.15956409999998,14.5,0.15
11506,Danpascu,58600,2.6604061,0.29612497,12.13256,85.17848000000002,250.78564,208.1152028,14.4,0.15
11507,Stolte,58600,2.7831252,0.1035275,10.10359,59.63361,85.06084,295.6662393000001,13.1,0.15
11508,Thersilochos,58600,5.1789444,0.14257997,18.50304,128.33392,214.69943,216.2465205,10.1,0.15
11509,Borges,58600,2.8545047,0.07692357,15.280729999999998,356.09425,179.71266,191.2847505,12.8,0.15
11513,Tsunenaga,58600,3.0191469,0.0321843,9.83575,353.48789,179.63364,106.9327016,12.3,0.15
11514,Oshijyo,58600,3.1494673,0.08688096,7.88125,306.32707,110.86789,94.2031377,12.5,0.15
11515,Arthurpage,58600,2.289576,0.10830909,7.29922,242.53452,35.06832,302.1869479,14.3,0.15
11516,Esteracuna,58600,3.1160664,0.14512604,0.58923,118.83391,342.19858,85.1310523,13.4,0.15
11517,Jung,58600,3.2362834,0.09778889,0.7531100000000001,169.20073,18.5818,306.6752964,13.2,0.15
11518,Adler,58600,2.3936246,0.15752416,1.6627900000000002,216.75142,37.58953,165.5494539,14.5,0.15
11519,Fromm,58600,2.2862322,0.0954511,5.58148,96.52365,15.54555,124.0814783,14.4,0.15
11520,Erikson,58600,3.1557859,0.16511041,2.14263,321.82639,119.27732,100.2127891,13.4,0.15
11523,Pleyel,58600,2.3928434,0.12285653,9.41831,169.0293,323.95653,354.86122,13.9,0.15
11527,Mie,58600,2.6105377,0.16237320000000002,13.8994,238.08904,133.8367,224.4267129,12.5,0.15
11529,d'Indy,58600,2.7866475,0.00989369,5.87029,75.34252,197.50096,158.50610849999995,13.6,0.15
11531,Gullin,58600,2.8903571,0.04734782,3.17128,239.67836,69.07425,37.4802718,13.8,0.15
11532,Akeback,58600,3.00492,0.10128427,9.74225,132.8693,131.47666999999998,342.4746189,13.1,0.15
11536,Guericke,58600,2.1931609,0.14523623,4.98027,164.76788,90.00616,77.88118349999998,14.7,0.15
11537,Brunico,58600,2.2951829,0.13280597,6.74808,19.01037,300.71979,235.1909278,14.1,0.15
11541,Solikamsk,58600,3.9518195,0.23968624,6.8698,49.53137,16.75366,85.83883780000002,11.5,0.15
11544,Hashimoto,58600,2.3788985,0.2407801,3.744180000000001,314.11941,90.64813,74.1840043,14.9,0.15
11545,Miyoshimachi,58600,2.3370373,0.18315683,3.71892,131.61382,303.03879,127.1900756,13.9,0.15
11546,Griesser,58600,2.3421161,0.22154662,2.02776,114.17981,297.91764,131.5680308,15.1,0.15
11547,Jerrylewis,58600,2.4555568,0.23051048,24.4375,197.38705,295.72584,269.4546622,13.3,0.15
11551,Boucolion,58600,5.2699807,0.15187707,14.67874,182.2304,138.36173,253.0355025,10.1,0.15
11552,Scheria,58600,2.6388398,0.05743704,2.3449,331.94146,333.80419,235.1572672,14.2,0.15
11553,Asios,58600,5.2664346,0.06296535,13.70892,126.13982,128.0938,315.3186111,10.5,0.15
11568,Virgilsmith,58600,3.1013244,0.16764425,18.19787,102.11193,175.02166,241.6054064,12.1,0.15
11570,Daens,58600,3.0843314,0.23126946,2.87304,270.04102,137.09649,198.8775277,14.1,0.15
11571,Schindler,58600,2.4251359,0.16822439,0.64352,53.40057,218.07282,354.4155869,15.1,0.15
11572,Helmholtz,58600,3.257517,0.26459374,2.2500400000000003,127.66175,310.6108,88.2001646,13.3,0.15
11573,d'Alviella,58600,2.292605,0.24937623,11.78883,196.08397,137.4701,227.1142566,14.2,0.15
11576,Einasto,58600,2.4521081,0.14481963,4.02614,206.30177,75.60594,91.6203982,13.8,0.15
11577,Cimabue,58600,2.4688302,0.07803235,6.55944,319.90706,172.30342,210.364839,14.0,0.15
11578,Tsujitsuka,58600,2.5875432,0.2014705,13.59008,88.05279,201.26992,316.92936539999994,13.7,0.15
11579,Bautzen,58600,2.4367796,0.12991195,3.09918,266.92487,215.89341,292.6270685,14.5,0.15
11580,Philipdejager,58600,2.9791167,0.0897867,10.09388,159.28127,159.43133,302.8024067,13.8,0.15
11581,Bleuler,58600,2.8706048,0.00936533,0.96853,238.63073,299.19227,184.2514555,13.8,0.15
11582,Breuer,58600,2.9816976,0.14604684,4.8087300000000015,182.21969,115.29283,310.9127073,14.6,0.15
11583,Ferenczi,58600,3.0451674,0.07806278,9.09973,96.13131,325.87359,152.0783775,13.6,0.15
11584,Orlandelassus,58600,2.873358,0.07132901,2.62611,177.95379,152.28183,28.9980745,13.0,0.15
11587,Gottfriedkeller,58600,3.1837025,0.16216969,5.97979,241.40732000000003,128.87374,147.40378969999998,13.8,0.15
11591,Clintkelly,58600,2.2276837,0.14041414,3.97137,130.56174,139.83475,9.5462921,15.4,0.15
11592,Uchikawa,58600,2.2148126,0.09374908,2.59478,77.18423,132.17694,106.2868753,14.3,0.15
11594,Monsummano,58600,2.25776,0.07293089999999999,4.99391,84.50617,76.1498,19.1021073,14.4,0.15
11595,Francetic,58600,2.3739831,0.23190821,19.84125,111.86786,185.75772,160.9309632,14.6,0.15
11597,Kubik,58600,2.3444405,0.17355036,3.0834900000000003,73.83247,125.28473,307.7011433,15.0,0.15
11599,Cipolla,58600,2.6448974,0.15306055,10.59369,28.6603,258.13269,238.9130087,15.0,0.15
11601,Miryang,58600,2.6782095,0.13144697,10.61161,228.98614,309.92625,303.53741119999995,13.9,0.15
11603,Novigrad,58600,2.9871492,0.01737912,8.51834,304.60273,242.1208,57.9061983,13.3,0.15
11604,Ranfagni,58600,2.563881,0.16583789999999998,13.41929,91.53645,229.82356,303.1202879,14.2,0.15
11605,Almary,58600,2.4439696,0.16523179,5.83691,30.7131,335.53438,75.9772003,17.0,0.15
11611,Obu,58600,2.8995386,0.17537241,7.1814399999999985,60.16417,11.19626,273.2107015,13.6,0.15
11613,Istropolitana,58600,2.99092,0.12741874,12.02519,276.05908,93.94492,273.5910519,13.5,0.15
11614,Naoya,58600,3.1834398,0.15668304,2.52724,303.95386,145.51437,61.0951996,13.1,0.15
11619,Susanagordon,58600,2.6432235,0.13198542,13.44434,337.90127,294.98831,167.8007388,13.5,0.15
11620,Duccio,58600,3.201653,0.11419696,11.53021,32.193090000000005,333.85242,311.390588,13.1,0.15
11621,Samuele,58600,2.7180973,0.16037958,13.339,253.90519,48.46183,99.1018247,13.7,0.15
11622,Kagekatu,58600,2.2204706,0.09795267,7.09784,110.37482,22.0655,194.8763583,14.4,0.15
11624,Francelinda,58600,3.0370741,0.07628607,11.69553,146.31318000000005,205.49973,124.3323923,13.7,0.15
11625,Church,Stretton,58600,2.2693841,0.09678299,4.76842,57.15782,19.67889,184.7409539,14.5
11627,Katuhikoikeda,58600,2.2286212,0.04634921,6.41971,287.21646,51.19261,327.0642025,13.9,0.15
11635,Pezinok,58600,2.5274331,0.117284,7.290589999999999,151.94465,127.25965,23.4398099,14.8,0.15
11636,Yangjiachi,58600,2.7836586,0.19054686,10.76558,352.6337,114.78425,296.7482519,13.3,0.15
11651,Johnbrownlee,58600,3.1011134,0.123534,2.90301,129.56962,100.37513,324.3900758,12.6,0.15
11655,Lipno,58600,3.2187092,0.07047156,3.98958,18.22873,9.5924,79.1360875,13.2,0.15
11656,Antonhajduk,58600,2.2892898,0.19209646,2.55155,159.81894,182.4347,265.0910135,14.8,0.15
11663,Kashiwagi,58600,3.1749334,0.08193683,2.73709,80.09527,117.35151,326.2365758,13.1,0.15
11664,Dirichlet,58600,3.2794043,0.14730605,15.78668,309.38928,215.2098,298.5540458,14.1,0.15
11665,Bracker,58600,2.4056132,0.16219361,1.36449,336.33141,188.37094,75.82178459999999,14.2,0.15
11666,Testa,58600,2.3194628,0.15572348,4.753819999999998,261.72567999999995,32.11978,113.1926107,14.9,0.15
11667,Balios,58600,5.1684106,0.14357358,4.67349,14.29865,19.99631,277.7269931,11.5,0.15
11668,Pascalscholl,58600,2.4414936,0.09259788,1.28289,19.31313,72.84439,272.2177003,14.9,0.15
11669,Fountain,58600,3.0944297,0.12629309,0.8751399999999999,247.2136,22.42015,259.4406591,13.1,0.15
11671,Cuney,58600,2.3298032,0.19108367,6.0511,317.81044,281.1764,254.5516357,14.5,0.15
11672,Baur,58600,2.224459,0.08785649,2.3321,64.44051,157.46891000000005,66.2929775,14.5,0.15
11674,Billboyle,58600,2.3040047,0.16211582,2.04647,29.73999,181.40902,323.4716161,14.4,0.15
11677,Brevard,58600,2.4632509,0.17506801,2.20547,308.84839,258.48225,136.6098604,14.2,0.15
11678,Brucebaker,58600,2.1515279,0.07680163,2.55093,330.47088,227.60621,214.5055256,14.8,0.15
11680,Ortner,58600,2.1885678,0.10303848,2.01712,215.62836,324.72555,179.8811094,13.9,0.15
11681,Shiwaku,58600,2.4261814,0.17174972,3.05645,168.19651000000005,76.6129,155.03866240000005,13.7,0.15
11684,Adamcurry,58600,2.370144,0.09711837,5.04631,312.07259,334.4567,172.3161217,14.8,0.15
11687,Amandugan,58600,2.302789,0.03776343,3.70036,299.0647,339.35099,282.24869,14.8,0.15
11689,Carodulaney,58600,2.2766708,0.08045264,6.05635,236.019,8.94331,0.5691354999999999,14.4,0.15
11690,Easterwood,58600,2.2744238,0.1173593,1.68108,254.5486,167.05678,172.55808340000004,15.0,0.15
11692,Grantelliott,58600,2.4117942,0.10337298,1.86096,237.64978,359.3575,190.7154636,14.1,0.15
11693,Esterhuysen,58600,2.3232062,0.10225631,3.7272,278.65587,163.91083,82.8665319,14.9,0.15
11694,Mattei,58600,2.2342986,0.0680905,6.52039,116.59354,25.00181,158.86850159999997,14.6,0.15
11695,Capen,58600,2.205424,0.14424137,3.49652,121.28198,66.32005,157.60826550000004,14.2,0.15
11696,Estrella,58600,2.3427047,0.05811465,6.2729300000000014,212.82555,272.09341,7.798598700000001,14.4,0.15
11697,Fichtelman,58600,2.336419,0.12254389999999997,6.61649,194.41108,329.64896,342.4212068,14.5,0.15
11701,Mifischer,58600,2.3121202,0.11913386,4.05689,90.6776,321.9999200000001,131.0002369,14.8,0.15
11702,Glassman,58600,2.6045498,0.08262034,1.5633,150.47224,143.81457,265.8845205,14.6,0.15
11703,Gorin,58600,2.3715707,0.12703536,7.04743,302.99635,10.49969,172.42859140000004,15.0,0.15
11705,Rijeka,58600,2.9096492,0.05924803,2.03112,213.40667,29.326590000000003,56.79510790000001,14.1,0.15
11706,Grigery,58600,2.2164169,0.16111034,3.60402,64.2233,309.96641,319.41206960000005,14.5,0.15
11708,Eudoxos,58600,2.6040517,0.11020004,2.76136,98.2215,193.23575,308.5595618000001,14.7,0.15
11709,Nataliehale,58600,2.4370573,0.07435153,3.18222,41.40989,101.43743,239.71612400000004,14.6,0.15
11710,Urquiza,58600,2.3685736,0.10795638,2.90366,54.51279,273.40735,163.7655451,14.1,0.15
11711,Kemcook,58600,2.6078252,0.09052908,3.22016,356.76523,65.4677,162.4857534,14.0,0.15
11712,Stubbs,58600,2.5354011,0.12287736,11.24397,214.89725,213.82564,220.6721586,13.7,0.15
11713,Mikebrown,58600,2.6714962,0.25601945,3.01588,135.14489,178.72103,202.966055,14.1,0.15
11714,Harperclark,58600,2.3072219,0.07618553,2.18931,215.71955,168.39749,186.8516043,14.2,0.15
11715,Amahartman,58600,2.6338935,0.19267249,2.99271,339.13607,344.4257,239.3565147,14.7,0.15
11717,Hayward,58600,2.7491323,0.19309116,4.8166400000000005,293.46111,76.27986,78.5543968,14.1,0.15
11718,Hicklen,58600,2.7716447,0.03831677,1.86488,120.24851,63.07905,232.8526079,14.0,0.15
11719,Horodyskyj,58600,2.5618457,0.053392599999999985,5.43835,75.80487,150.3228,38.2140769,14.0,0.15
11723,Ronaldhsu,58600,2.2492706,0.09466248,3.26663,15.08181,96.83788,178.11299259999996,14.6,0.15
11724,Victoriahsu,58600,2.80901,0.05053123,2.03104,202.00227,148.19519,41.5826893,14.2,0.15
11725,Edgerton,58600,3.0762337,0.15253177,8.09596,128.96263000000002,143.40674,287.8093738,12.5,0.15
11726,Sweet,58600,2.3820554,0.04925319,1.81825,56.84529000000001,319.27258,105.1147197,14.1,0.15
11727,Einer,58600,2.8646283,0.01633124,3.24772,153.05651,100.8648,95.0995911,13.7,0.15
11729,Yanhua,58600,2.4064085,0.06718812,4.23906,1.54806,147.25203,301.0468611,14.5,0.15
11735,Viktorfischl,58600,2.4088705,0.14743979999999998,3.3458300000000003,102.89573,73.56885,345.6851191,14.0,0.15
11738,Baton,Rouge,58600,3.9377902,0.24969908,12.1087,115.68449,269.63511,194.8645707,12.0
11739,Georgesmith,58600,2.9062254,0.01993466,1.42067,220.03744,206.43112,88.13994170000002,13.4,0.15
11742,Jachowski,58600,2.3670973,0.19020243,3.15758,322.8022,109.25943999999998,318.8755034,14.7,0.15
11745,Thomjansen,58600,2.2101334,0.18493835,2.05369,29.74445,248.50041,27.795054600000004,14.9,0.15
11752,Geoffburbidge,58600,3.1868812,0.08727982,3.54746,193.80903,298.5428,6.6061243,13.7,0.15
11753,Herbig,58600,2.8856994,0.05907668,1.1041,142.39003,183.59845,20.2754984,13.8,0.15
11754,Paczynski,58600,2.3834601,0.15340044,2.82256,192.20203,32.68922,103.343747,14.7,0.15
11755,Geneparker,58600,2.2421626,0.1810336,2.20817,303.81076,51.63079000000001,167.86258759999996,14.7,0.15
11756,Salpeter,58600,3.139132,0.24150294,29.61944,162.78512,185.74039,178.9527088,15.0,0.15
11757,Sargent,58600,3.1429241,0.15466204,3.63356,36.12557,279.35741,200.9710992,13.4,0.15
11758,Sunyaev,58600,2.4263093,0.09625931,0.71212,109.37552,326.49721,121.4194859,15.5,0.15
11759,Auwers,58600,3.1601208,0.09619751,4.73136,72.68364,335.87414,114.7606374,13.7,0.15
11760,Davidgill,58600,3.0408814,0.19043733,1.84629,79.94941999999998,20.38465,297.1715728000001,14.7,0.15
11761,Vogel,58600,2.9039425,0.02755254,1.29184,304.56876,316.71359,36.0786172,13.2,0.15
11762,Deslandres,58600,2.8774663,0.01552081,2.27457,250.71338,182.20694,289.5445726000001,14.3,0.15
11763,Benbaillaud,58600,2.1949325,0.06860160000000001,4.70354,20.13608,16.31891,334.2737162,14.6,0.15
11764,Alfredfowler,58600,2.3315666,0.1091492,3.27387,272.06896,312.47256,289.1676165,14.3,0.15
11765,Fredseares,58600,3.1423199,0.1562283,4.91212,19.61175,344.55811,162.5081396,13.1,0.15
11766,Milne,58600,2.2530663,0.0511196,7.37335,115.1276,1.2131,146.6195385,15.1,0.15
11767,Merrill,58600,3.1611729,0.06897803,9.28175,83.40465999999998,11.23602,277.61350130000005,13.1,0.15
11768,Alfredjoy,58600,2.5977791,0.03827492,3.06179,55.09319,181.77942,83.959094,14.8,0.15
11769,Rudominkowski,58600,3.1768412,0.13343167,3.5483800000000003,107.60125,74.60468,195.1038779,13.5,0.15
11770,Maestlin,58600,2.9191709,0.21414573,7.512289999999999,307.94029,31.80394,67.1364991,14.1,0.15
11771,Jacoblemaire,58600,2.6673425,0.11015945,5.022469999999998,41.17576,145.21506000000005,347.4116047,13.7,0.15
11772,Schouten,58600,2.73995,0.12429463,7.51813,265.65492,326.49948,195.9395898,13.7,0.15
11773,Jerne,58600,3.1459871,0.14763514,13.71301,335.4126100000001,348.27335,190.9160765,13.6,0.15
11774,Kohler,58600,2.1730838,0.02942737,3.37284,245.5431,164.84023,318.4604399,15.1,0.15
11775,Milstein,58600,3.1708742,0.1817318,0.44698,74.37796,284.44795,126.95406090000002,13.7,0.15
11776,Hargrave,58600,2.3929067,0.20920926,2.28477,273.21382,7.72831,151.83873880000004,15.8,0.15
11777,Kingsford,Smith,58600,2.1610588,0.06213838,4.14319,41.43863,66.11421,305.8960606,15.0
11778,Zernike,58600,2.622817,0.11045322,4.68184,290.31834,69.64326,297.2992748000001,14.0,0.15
11779,Thunder,Bay,58600,2.5478814,0.27101895,9.3522,222.14682,150.59024,304.10980730000006,13.1
11780,Alexroberts,58600,2.3591298,0.12364073,7.3108,168.32673,123.33468,214.791647,14.0,0.15
11781,Nikolajivanov,58600,2.4087589,0.18445131,2.36654,356.09174,26.44468,89.5782039,14.3,0.15
11784,Migaic,58600,2.7811123,0.06745894,7.71545,83.35956,65.52313000000001,320.1093581,12.8,0.15
11785,Bakhchivandji,58600,3.0800627,0.27771511,7.27239,315.96282,341.78193,265.4506354,13.0,0.15
11786,Baumanka,58600,2.660704,0.18000436,13.35316,344.7629,355.42204,218.3187988,12.5,0.15
11787,Nauchnyj,58600,2.3718201,0.25245354,2.4248,7.25868,314.12094,159.02390590000005,15.1,0.15
11788,Kempowski,58600,1.9516189,0.0497916,21.45059,134.29133000000002,46.64204,257.5401218,14.7,0.15
11789,Goode,58600,2.5638055,0.25855569,4.18254,273.43301,12.09892,1.4177273,13.5,0.15
11790,Sofiyavarzar,58600,2.619485,0.23838962,5.66415,28.81415,347.32681,201.8801108,14.7,0.15
11791,Sidorovsky,58600,2.621121,0.29002477,4.54013,83.62826,341.23844,176.6281487,15.1,0.15
11792,Chujkovia,58600,3.0498316,0.13844481,9.65948,256.80588,146.13961,222.9574045,13.1,0.15
11793,Yokokebukawa,58600,3.1063931,0.15282921,2.55721,335.84401,81.46903,153.2273997,13.3,0.15
11794,Fredrikbruhn,58600,2.8731987,0.11722685,1.02979,145.48935,192.67089,45.7825312,13.6,0.15
11795,Nirenberg,58600,2.3787314,0.20161264,4.69074,66.85235,173.64819,190.6413809,14.4,0.15
11796,Warell,58600,2.6799461,0.18871671,12.1376,297.99981,355.79887,228.9174348,13.4,0.15
11797,Davidsson,58600,2.5927299,0.15889593,13.53345,83.74686,354.39624,214.460625,13.6,0.15
11798,Lantz,58600,3.0479301,0.17511308,10.10214,105.05093,220.76369,289.5175277,13.3,0.15
11799,Carrozzo,58600,3.0270278,0.10472025,9.99394,148.06046,241.30368,243.7836452,13.6,0.15
11800,Frigeri,58600,3.050682,0.08856424,9.74319,195.61902,246.11729,151.36363269999995,13.1,0.15
11801,Ivanovski,58600,2.2431307,0.07231584,5.1137,155.94016000000005,259.15587,242.386236,14.5,0.15
